ItemCode,NumeroDescripcionesOriginales,NumeroDescripcionesNormalizadas,DescripcionMasFrecuente,PorcentajeCorrespondencia,PrimeraFecha,UltimaFecha,CategoriasAsociadas,ClasificacionCorrespondencia
P006639,1,1,BODY (COD. A306710010Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006640,1,1,O RING(1)1AP-24 (COD. Z560102435ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006641,1,1,FLAT WASHER(1)12 (COD. Z300112000ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006642,1,1,"SPRING,PISTON (COD. A306779804Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006643,1,1,PISTON (COD. A306740020Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006644,1,1,O RING (1) 1AP-5 (COD. Z560100519ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006645,1,1,GUIDE (COD. A306740050Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006646,1,1,VALVE SEAT (COD. A306740010Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006647,1,1,O RING(1)1AP-18 (COD. Z560101824ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006648,1,1,VALVE:CLUTCH OPERATING (COD. A395770100Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006649,1,1,GASKET(0)16 (COD. Z665016000ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006650,1,1,VALVE SPRING (COD. A306779802Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006651,1,1,SPRING RETAINER ( COD.A306740040Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006652,1,1,"SPRING,PISTON (COD. A362079807Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006653,1,1,"HANDLE,LEVER STOPPER (COD. A362040080Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006654,1,1,STRAIGHT PIN(6)5X16 (COD. Z335605016ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006655,2,2,STOPPER (COD. A362040070Z),50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006656,2,2,HOLDER PLATE (COD. A362010030B),50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006657,2,2,BODY:VALVE BODY (COD. A362010010B),50.0,2022-11-01 00:00:00,2023-11-30 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006658,1,1,LEVER SHAFT (COD. A362040020Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006659,1,1,OIL SEAL SB223507 (COD. Z461223507SD),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006660,1,1,HEX PLUG(0)1/2 (COD. X570004000ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006661,2,2,MOQUETA DE CAUCHO TIPO MONEDA 15L X 1.20 ANCHO,50.0,2022-11-01 00:00:00,2023-11-28 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006662,1,1,"GASKET,CASE COVER (COD. A362070120Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006663,1,1,TERMINAL BOAD:4P (COD. NN00104006A),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006664,1,1,MICRO SWITCH V-15-1E5 (COD. A001070161A),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006665,1,1,INSULATION PLATE (COD. A362070090Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006666,2,2,"MANOMETRO 6000PSI / 400BAR CAJA DE 2.5"" CONEXION VERTICAL 1/4"" NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006667,2,2,"MANOMETRO 0-2BAR / 0-30PSI CAJA 2.5"" CONEXION INFERIOR 1/4 NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006668,2,2,"MANOMETRO 0-11 BAR / 160 PSI CAJA 4"" CONEXION INFERIOR 1/4 NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006669,2,2,"MANOMETRO 0-850PSI/ 60BAR CAJA DE 4"" CONEXION VERTICAL 1/4 NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006670,2,2,"MANOMETRO 0-20BAR / 0-300PSI CAJA DE 4"" CONEXION INFERIOR 1/4"" NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006671,2,2,"MANOVACUOMETRO -30HG/0/150 PSI/F CAJA DE 4"" CONEXION INFERIOR 1/4"" NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006672,2,2,"MANOMETRO 0-20BAR / 0-300PSI CAJA DE 4"" CONEXION INFERIOR 1/4"" NPT",50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006673,2,2,VALVE SHAFT (COD. A362040090Z),50.0,2022-11-01 00:00:00,2023-12-01 00:00:00,"FERRETERIA, REPUESTOS MECANICOS",Codigo ambiguo
P006674,1,1,PISTON (COD. A362040050Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006675,1,1,O RING(1)1AP-48A (COD. Z560104857ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006676,1,1,SPRING RETAINER (COD. A362040060Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006677,1,1,GASKET(0)10 (COD. Z665010000ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006678,1,1,SCREW M2.6X0.45X25 (COD. A001070221Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006679,1,1,"BOLT, PISTON CROWN (COD. E285100140Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006680,1,1,PISTON CROWN(WITH PIN) (COD. BL28510221B),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006681,1,1,"HOLDER,COOLING DEVICE (COD. E285350010Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006682,1,1,L.O.NOZZLE (5Ï¾ŸXL=108) (COD. E285350040A),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006683,1,1,WIRE:1.6X1000 (COD. B900000005Z),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006685,1,1,INTAKE VALVE SEAT(120Ï¾Ÿ) (COD. E285600040B),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006686,1,1,"STUD, EXHAUST VALVE CAGE (COD. E285600120Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006687,1,1,"STUD-2,EXHAUST VALVE CAGE (COD. E285600080Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006688,1,1,"BOLT, ROCKER ARM SHAFT HOLDER (COD. E285600130Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006689,1,1,"GUIDE,NOZZLE HOLDER (COD. E285650200A)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006690,1,1,STUD (0) 12X1.75X85 (COD. X210012085ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006691,1,1,EXHAUST VALVE SEAT(METCO) (COD. E285800150B),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006692,1,1,CYLINDER SAFETY VALVE ASSY (COD. E286959010B),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006694,1,1,PLUNGER ASSY. (COD. E286452040B),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006696,1,1,"GUIDE,PLUNGER (COD. E266452200Z)",100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006697,1,1,PACKING(CASING) (COD. Y529000107AZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006698,1,1,SPRING(FILTER CASING) (COD. Y529000149ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006699,1,1,PACKING (COD. Y529000155ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006700,1,1,CAP NUT (COD. Y529000163ZZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006701,1,1,O RING(1)4DP-21 (COD. Z560102124DZ),100.0,2022-11-01 00:00:00,2022-11-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006707,1,1,ANILLO DE RETEN 20551483 VOLVO,100.0,2022-05-05 00:00:00,2023-05-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006708,1,1,SENSOR DE PRESION DE CIGUEÑAL 21634017 VOLVO,100.0,2022-05-05 00:00:00,2022-05-05 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006709,1,1,SENSOR DE PRESION 22320906 VOLVO,100.0,2022-05-05 00:00:00,2022-05-05 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006710,1,1,SENSOR DE PRESION ACEITE 21202753 VOLVO,100.0,2022-05-05 00:00:00,2022-05-05 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006711,1,1,PRESSURE SENSOR 22052384 VOLVO,100.0,2022-05-05 00:00:00,2022-05-05 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006712,1,1,EMPAQUE TAPA ENFR. ACEITE 20584639 VOLVO,100.0,2022-05-05 00:00:00,2023-05-09 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006713,2,2,ENFRIADOR DE ACEITE 20729259 VOLVO,66.67,2022-05-05 00:00:00,2023-05-09 00:00:00,REPUESTOS MECANICOS,Codigo ambiguo
P006717,1,1,BOMBA EBARA MODELO CMA/E 306T 220-380V 3 PH 60 HZ,100.0,2022-06-03 00:00:00,2022-09-21 00:00:00,FERRETERIA,Correspondencia univoca
P006721,1,1,RETENEDOR 6-817-0000 P/BOMBA AGUA MOTOR VOLVO,100.0,2022-06-17 00:00:00,2022-06-17 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006722,1,1,SELLO MECANICO 6407-0010 P/BOMBA AGUA MOTOR VOLVO,100.0,2022-06-17 00:00:00,2022-06-17 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006744,1,1,BOLT 8T-4835 (CAT C7 MARINO),100.0,2025-04-01 00:00:00,2025-04-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006779,1,1,WASHER 110-8314 (CAT C7 MARINO),100.0,2023-05-10 00:00:00,2023-05-18 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006787,1,1,PRESOSTATO PENN-JOHNSON 0-6 BARES CONEX 1/4 NPT,100.0,2022-05-18 00:00:00,2022-05-18 00:00:00,FERRETERIA,Correspondencia univoca
P006840,1,1,IMPELLER PUMP KIT 5443706,100.0,2022-07-15 00:00:00,2022-07-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006841,1,1,SEAL 4204328 (C4.4),100.0,2022-07-15 00:00:00,2022-07-15 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006842,1,1,HOSE 1935133 (C4.4),100.0,2022-07-15 00:00:00,2022-07-15 00:00:00,FERRETERIA,Correspondencia univoca
P006843,1,1,CLAMP 9M2904 (C4.4),100.0,2022-07-15 00:00:00,2023-12-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006844,1,1,1947201 HOSE REDUCER (C4.4),100.0,2022-07-15 00:00:00,2023-12-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006845,1,1,CLAMP 9M0164 (C4.4),100.0,2022-07-15 00:00:00,2023-12-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006846,1,1,HOSE 1935120 (C4.4),100.0,2022-07-15 00:00:00,2023-12-19 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006847,1,1,LINE AS-FUEL 2638093 (C4.4),100.0,2022-07-15 00:00:00,2023-04-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006848,1,1,LINE AS 2638094 (C4.4),100.0,2022-07-15 00:00:00,2023-04-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006849,1,1,LINE AS-FUEL 2638095 (C4.4),100.0,2022-07-15 00:00:00,2023-04-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006850,1,1,LINE AS-FUEL 2638096 (C4.4),100.0,2022-07-15 00:00:00,2023-04-10 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006856,1,1,PERNO ACERO INOX DE 5/8 PULG X 6 PULG C/T,100.0,2022-06-02 00:00:00,2022-06-02 00:00:00,FERRETERIA,Correspondencia univoca
P006857,1,1,PERNO ACERO INOX .DE 5/8 PULG X 3 PULG C/T,100.0,2022-06-01 00:00:00,2023-12-01 00:00:00,FERRETERIA,Correspondencia univoca
P006858,1,1,PERNO ACERO INOX DE 3/8 PULG X 3 1/2 PULG C/T,100.0,2022-06-02 00:00:00,2022-06-02 00:00:00,FERRETERIA,Correspondencia univoca
P006859,1,1,PERNO DE ACERO INOXIDABLE DE 7/16 PULG X 3 PULG C/T,100.0,2022-06-02 00:00:00,2022-06-02 00:00:00,FERRETERIA,Correspondencia univoca
P006864,1,1,REFRIGERANTE KE 100,100.0,2022-06-14 00:00:00,2022-06-14 00:00:00,QUIMICOS,Correspondencia univoca
P006865,1,1,MANGUERA TURBO 1 1/4 PULG,100.0,2022-07-16 00:00:00,2022-07-16 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006867,1,1,"ACOPLE TIPO F1"" ALUMINIO",100.0,2022-06-20 00:00:00,2022-12-08 00:00:00,FERRETERIA,Correspondencia univoca
P006868,1,1,"ACOPLE TIPO C1"" ALUMINIO",100.0,2022-06-20 00:00:00,2022-12-08 00:00:00,FERRETERIA,Correspondencia univoca
P006869,1,1,"ACOPLE TIPO E1"" ALUMINIO",100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006870,1,1,"TAPA TIPO DC1"" ALUMINIO",100.0,2022-06-20 00:00:00,2022-12-08 00:00:00,FERRETERIA,Correspondencia univoca
P006871,1,1,PINZA DE TIERRA 500 AMP,100.0,2022-06-15 00:00:00,2022-06-15 00:00:00,FERRETERIA,Correspondencia univoca
P006872,1,1,TORNILLO PARA MADERA NEGRO #6 X 1 1/2 PULG,100.0,2022-06-15 00:00:00,2022-06-15 00:00:00,FERRETERIA,Correspondencia univoca
P006873,1,1,FAJA TERMICA 120 VOLTS 200 WATTS,100.0,2022-07-11 00:00:00,2023-01-05 00:00:00,FERRETERIA,Correspondencia univoca
P006874,1,1,ACEITE MOBIL GEAR 600-XP-150,100.0,2022-07-05 00:00:00,2022-07-05 00:00:00,ACEITE,Correspondencia univoca
P006890,1,1,ABRAZADERA INDUSTRIAL A/IONX T-824,100.0,2022-07-01 00:00:00,2023-03-07 00:00:00,FERRETERIA,Correspondencia univoca
P006891,1,1,TEMPORIZADOR SCHNEIDER 0.05 SEG-300H ON DELAY 24/220V AC/DC,100.0,2022-07-01 00:00:00,2023-09-01 00:00:00,FERRETERIA,Correspondencia univoca
P006893,1,1,AZIMUTH THRUSTER CONTROL 7363812,100.0,2022-06-30 00:00:00,2022-06-30 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006898,1,1,FILTER ELEMENT A550019 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2025-04-01 00:00:00,"FILTROS, REPUESTOS MECANICOS",Correspondencia univoca
P006899,1,1,SET OF SEALS A437310 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006900,1,1,SEAL SET FOR OIL PUMP A300756 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006901,1,1,ANTI FRICTION BEARING A300780 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006902,1,1,O-RING A21784 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006903,1,1,O-RING A25445 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006904,1,1,NON RETURN VALVE A119539 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006905,1,1,O-RING A21598 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006906,1,1,SEAL RING A112321 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006907,1,1,PLUG SCREW A417343 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006908,1,1,THREADED PIN A411590 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006909,1,1,BALL A11622 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006910,1,1,SPRING A112364 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006911,1,1,SEAL LOCK NUT A112348 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006912,1,1,ADJUSTMENT SCREW A112356 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006913,1,1,O-RING A25445 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006914,1,1,SEAL SET FOR CONTROL VALVE A301043 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006915,1,1,CONTROL VALVE ELECTRICAL A1017398 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006916,1,1,VALVE SLIDE A27553 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006917,1,1,SPRING A705209 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006918,1,1,O-RING A21687 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006919,1,1,O-RING A21610 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006920,1,1,SEALING RING A632643 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006921,1,1,PRESSURE GAUGE A506214 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006922,1,1,CONTAMINATION INDICATOR A985048 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006923,1,1,ANTI FRICTION BEARING A8435 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006924,1,1,ANTI FRICTION BEARING A8559 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006925,1,1,SPRING A69302 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006926,1,1,SHAFT SEALING RING A969990 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006927,1,1,ANTI-FRICTION BEARING A7749 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006928,1,1,ANTI FRICTION BEARING A69213 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006929,1,1,ANTI FRICTION BEARING A8052 (REINTJES WAF773),100.0,2022-06-23 00:00:00,2022-06-23 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006930,1,1,PINTURA SIGMAPRIME 200 HARDERNER,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,PINTURAS,Correspondencia univoca
P006931,1,1,PINTURA SIGMAPRIME 700 HARDENER,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,PINTURAS,Correspondencia univoca
P006932,1,1,PINTURA SIGMAGLIDE 790 HARDENER,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,PINTURAS,Correspondencia univoca
P006933,1,1,PINTURA SIGMAGLIDE 1290 RED/BROWN,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,PINTURAS,Correspondencia univoca
P006934,1,1,PINTURA SIGMAGLIDE 1290 HARDENER,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,PINTURAS,Correspondencia univoca
P006935,1,1,"UNION PVC ROSCADA 1""",100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006936,1,1,NEPLO DE PVC 1 PULG X 6 PULG,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006937,1,1,"TEE PVC ROSCABLE 1""",100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006938,1,1,"TUBO DE PVC 1 """,100.0,2022-06-20 00:00:00,2025-08-01 00:00:00,FERRETERIA,Correspondencia univoca
P006939,1,1,NEPLO C/CINTURA PVC DE 3/4 PULG,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006940,1,1,VALVULA DE CIERRE RAPIDO DE 1/4 PULG DE ACERO INOX.,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006941,1,1,FUNDENTE DE BRONCE BORAXAVO X 1 LB,100.0,2022-06-20 00:00:00,2022-06-20 00:00:00,FERRETERIA,Correspondencia univoca
P006942,1,1,ARRANCADOR DIRECTO IP65 4 - 8 AMP.,100.0,2022-07-01 00:00:00,2022-07-01 00:00:00,REPUESTOS MECANICOS,Correspondencia univoca
P006943,1,1,PRESOSTATO P/AGUA 0-65 PSI,100.0,2022-07-01 00:00:00,2023-06-01 00:00:00,FERRETERIA,Correspondencia univoca
P006946,1,1,BUSHING PVC 1 1/4 PULG A 1 PULG,100.0,2022-06-20 00:00:00,2023-12-06 00:00:00,FERRETERIA,Correspondencia univoca
P006951,1,1,PERNO DE ACERO GRADO 8 DE M20 X 170MM C/T,100.0,2022-07-04 00:00:00,2022-07-04 00:00:00,FERRETERIA,Correspondencia univoca
P006952,1,1,PERNO DE ACERO GRADO 8 DE M20 X 100MM C/T,100.0,2022-07-04 00:00:00,2022-07-04 00:00:00,FERRETERIA,Correspondencia univoca
P006953,1,1,PERNO DE ACERO GRADO 8 DE M12 X 30MM C/T,100.0,2022-07-04 00:00:00,2022-07-04 00:00:00,FERRETERIA,Correspondencia univoca
P006954,1,1,PERNO ACERO INOX. M10 X 90MM C/T,100.0,2022-07-04 00:00:00,2022-07-04 00:00:00,FERRETERIA,Correspondencia univoca
P006955,1,1,PERNO ACERO INOX. M6 X 15MM C/T,100.0,2022-07-04 00:00:00,2022-07-04 00:00:00,FERRETERIA,Correspondencia univoca
P006956,1,1,LOCTITE 515,100.0,2022-07-01 00:00:00,2023-11-13 00:00:00,FERRETERIA,Correspondencia univoca
P006957,1,1,LOCTITE 77164 ANTI-SEIZE,100.0,2022-07-01 00:00:00,2022-07-01 00:00:00,FERRETERIA,Correspondencia univoca
P006958,1,1,LOCTITE 7471,100.0,2022-07-01 00:00:00,2022-07-01 00:00:00,FERRETERIA,Correspondencia univoca
P006959,1,1,"BARRA DE BRONCE SAE 40 3 1/2"" X 1 3/4"" X 130 MM",100.0,2022-07-08 00:00:00,2022-07-08 00:00:00,FERRETERIA,Correspondencia univoca
P006960,1,1,PASTA SILICON NEGRO EN TUBO,100.0,2022-07-01 00:00:00,2022-09-06 00:00:00,FERRETERIA,Correspondencia univoca
P006961,1,1,PERNO ACERO INOX. M16 X 20MM C/T,100.0,2022-07-04 00:00:00,2022-07-04 00:00:00,FERRETERIA,Correspondencia univoca
