FechaCont,ItemCode,Quantity,PrecioUnitarioSinDescuento,DescuentoUnitario,PrecioUnitario,SubTotal,Tipo,ParteTecnica,Tipo_norm,ParteTecnica_norm,ProveedorAnonimo,NaveAnonima,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2025-08-01,PS00006,1.0,,,,2000.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_158,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,265.78,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_125,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,265.78,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_125,NAVE_008,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,630.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_257,NAVE_012,,,,,No evaluable
2025-08-01,PS00006,1.0,,,,630.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_257,NAVE_012,,,,,No evaluable
2025-08-01,301122,5.0,,,,23.18,BUQUE,PINTURAS,BUQUE,PINTURAS,PROV_012,NAVE_002,,,,,No evaluable
2025-08-01,301122,5.0,,,,23.18,BUQUE,PINTURAS,BUQUE,PINTURAS,PROV_012,NAVE_002,,,,,No evaluable
2025-08-01,301234,10.0,,,,4.69,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_012,NAVE_012,,,,,No evaluable
2025-08-01,301234,10.0,,,,4.69,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_012,NAVE_012,,,,,No evaluable
2025-08-01,305125,1.0,,,,905.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305125,1.0,,,,905.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305125,1.0,,,,905.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305125,1.0,,,,905.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305639,3.0,,,,63.84,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305639,3.0,,,,63.84,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305676,8.0,,,,44.9,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305676,8.0,,,,44.9,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305737,4.0,,,,2737.58,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305737,4.0,,,,2737.58,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305745,3.0,,,,1414.88,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305745,3.0,,,,1414.88,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305853,7.0,,,,6.78,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305853,7.0,,,,6.78,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305853,24.0,,,,23.25,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305853,24.0,,,,23.25,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305879,6.0,,,,1531.52,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,305879,6.0,,,,1531.52,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306176,3.0,,,,54.38,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306176,3.0,,,,54.38,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306177,3.0,,,,54.38,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306177,3.0,,,,54.38,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306181,9.0,,,,48.16,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306181,9.0,,,,48.16,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306182,12.0,,,,477.2,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306182,12.0,,,,477.2,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306183,6.0,,,,1479.96,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306183,6.0,,,,1479.96,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306184,6.0,,,,434.98,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306184,6.0,,,,434.98,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306185,12.0,,,,113.86,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306185,12.0,,,,113.86,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306188,8.0,,,,470.74,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306188,8.0,,,,470.74,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306189,24.0,,,,128.43,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306189,24.0,,,,128.43,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306195,3.0,,,,326.44,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306195,3.0,,,,326.44,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306196,2.0,,,,217.63,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306196,2.0,,,,217.63,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306198,6.0,,,,112.53,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306198,6.0,,,,112.53,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306200,3.0,,,,16.05,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306200,3.0,,,,16.05,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306203,2.0,,,,10.46,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306203,2.0,,,,10.46,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306204,2.0,,,,10.7,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306204,2.0,,,,10.7,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306217,6.0,,,,31.38,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306217,6.0,,,,31.38,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306221,1.0,,,,5.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306221,1.0,,,,5.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306222,6.0,,,,13446.8,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306222,6.0,,,,13446.8,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306225,6.0,,,,247.09,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306225,6.0,,,,247.09,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306236,1.0,,,,25.27,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306236,1.0,,,,25.27,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306260,1.0,,,,12.62,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306260,1.0,,,,12.62,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306261,1.0,,,,12.62,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306261,1.0,,,,12.62,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306262,1.0,,,,9.49,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306262,1.0,,,,9.49,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306263,1.0,,,,12.0,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306263,1.0,,,,12.0,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306264,1.0,,,,51.08,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306264,1.0,,,,51.08,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306272,1.0,,,,11.62,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306272,1.0,,,,11.62,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306277,12.0,,,,62.76,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306277,12.0,,,,62.76,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306282,1.0,,,,9.49,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306282,1.0,,,,9.49,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306283,1.0,,,,12.0,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306283,1.0,,,,12.0,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306285,1.0,,,,51.08,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306285,1.0,,,,51.08,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306291,1.0,,,,25.9,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306291,1.0,,,,25.9,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306298,1.0,,,,179.58,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306298,1.0,,,,179.58,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306299,1.0,,,,188.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306299,1.0,,,,188.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306299,1.0,,,,188.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306299,1.0,,,,188.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306301,1.0,,,,112.83,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306301,1.0,,,,112.83,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306303,1.0,,,,179.58,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306303,1.0,,,,179.58,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306304,1.0,,,,188.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306304,1.0,,,,188.35,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306423,9.0,,,,236.21,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306423,9.0,,,,236.21,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306424,6.0,,,,33.68,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-08-01,306424,6.0,,,,33.68,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_001,,,,,No evaluable
2025-09-01,PS00006,1.0,,,,220.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_166,NAVE_007,,,,,No evaluable
2025-09-01,PS00006,1.0,,,,220.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_166,NAVE_007,,,,,No evaluable
2025-09-01,PS00006,1.0,,,,375.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_257,NAVE_012,,,,,No evaluable
2025-09-01,PS00006,1.0,,,,375.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_257,NAVE_012,,,,,No evaluable
2025-09-01,304117,3.0,,,,20.7,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_012,NAVE_012,,,,,No evaluable
2025-09-01,304117,3.0,,,,20.7,BUQUE,FERRETERIA,BUQUE,FERRETERIA,PROV_012,NAVE_012,,,,,No evaluable
2025-09-01,900339,1.0,,,,71.0,BUQUE,PINTURAS,BUQUE,PINTURAS,PROV_012,NAVE_012,,,,,No evaluable
2025-09-01,900339,1.0,,,,71.0,BUQUE,PINTURAS,BUQUE,PINTURAS,PROV_012,NAVE_012,,,,,No evaluable
2025-12-01,PS00006,1.0,,,,450.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_300,NAVE_006,,,,,No evaluable
2025-12-01,PS00006,1.0,,,,450.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_300,NAVE_006,,,,,No evaluable
2025-12-01,PS00006,1.0,,,,2670.49,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_024,NAVE_013,,,,,No evaluable
2025-12-01,PS00006,1.0,,,,2670.49,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_024,NAVE_013,,,,,No evaluable
