FechaCont,ItemCode,Quantity,PrecioUnitarioSinDescuento,DescuentoUnitario,PrecioUnitario,SubTotal,Tipo,ParteTecnica,Tipo_norm,ParteTecnica_norm,ProveedorAnonimo,NaveAnonima,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2025-08-01,302814,1.0,,,,89.03,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,302814,1.0,,,,89.03,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305060,1.0,,,,1823.56,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305060,1.0,,,,1823.56,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305855,1.0,,,,121.82,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305855,1.0,,,,121.82,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305856,4.0,,,,20.64,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305856,4.0,,,,20.64,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305860,1.0,,,,3788.84,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305860,1.0,,,,3788.84,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305861,1.0,,,,234.78,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305861,1.0,,,,234.78,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305959,1.0,,,,109.85,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305959,1.0,,,,109.85,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305976,4.0,,,,13.84,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,305976,4.0,,,,13.84,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,306031,2.0,,,,304.04,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,306031,2.0,,,,304.04,BUQUE,REPUESTOS MECANICOS,BUQUE,REPUESTOS MECANICOS,PROV_012,NAVE_007,,,,,No evaluable
2025-08-01,P001217,5.0,,,,92.5,BUQUE,PINTURAS,BUQUE,PINTURAS,PROV_012,NAVE_002,,,,,No evaluable
2025-08-01,P001217,5.0,,,,92.5,BUQUE,PINTURAS,BUQUE,PINTURAS,PROV_012,NAVE_002,,,,,No evaluable
2025-09-01,PS00006,1.0,,,,700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_123,NAVE_012,,,,,No evaluable
2025-09-01,PS00006,1.0,,,,700.0,BUQUE,SERVICIOS DE MANTENIMIENTO,BUQUE,SERVICIOS DE MANTENIMIENTO,PROV_123,NAVE_012,,,,,No evaluable
2025-10-01,PS00006,1.0,,,,544.5,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_220,NAVE_010,,,,,No evaluable
2025-10-01,PS00006,1.0,,,,544.5,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_220,NAVE_010,,,,,No evaluable
2025-11-01,PS00006,1.0,,,,30.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_317,NAVE_010,,,,,No evaluable
2025-11-01,PS00006,1.0,,,,30.0,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,REMOLCADOR,SERVICIOS DE MANTENIMIENTO,PROV_317,NAVE_010,,,,,No evaluable
